,gameId,season,date,HomeTeam,f_goals_home,f_xg_home,f_ns_xg_home,f_adj_score_home,f_margin_home,f_opp_goals_home,f_opp_xg_home,f_opp_ns_xg_home,f_opp_adj_score_home,AwayTeam,f_goals_away,f_xg_away,f_ns_xg_away,f_adj_score_away,f_margin_away,f_opp_goals_away,f_opp_xg_away,f_opp_ns_xg_away,f_opp_adj_score_away,spi1,spi2,prob1,prob2,probtie,proj_score1,proj_score2,importance1,importance2,FTR,FTHG,FTAG,f_homeElo,f_awayElo,f_winPct
445,446,2017,2017-09-30,Stoke City,0.9963089127681464,1.228420763695902,1.4225050165171629,1.0375463931578097,-0.5225102886438328,1.5188192014119783,1.3962355787988414,1.5426327211004744,1.541619617628823,Southampton,0.9507018079865818,1.3524657922495547,1.4320971470891062,0.9113726458952522,-0.21862916285881762,1.1693309708453987,1.2524805122193603,1.4543611163694958,1.1574533437651056,59.85,61.68,0.4189,0.2864,0.2948,1.31,1.03,25.8,18.5,H,2.0,1.0,1477.1548903310277,1494.0417163151487,0.5503605767579499
446,447,2017,2017-09-30,Chelsea,2.258429167383301,1.529521177317257,2.1311957861103625,2.2188777782253206,1.366111368690911,0.8923177986923913,0.8551375538607091,0.9501971465741403,0.913430185087081,Manchester City,2.525280170633419,2.406746498847935,2.493414453462851,2.433820475047357,1.7165875820361074,0.8086925885973126,0.7822851965906383,0.781487730853865,0.8154234249069746,84.68,89.65,0.3615,0.3843,0.2542,1.52,1.57,63.7,98.3,A,0.0,1.0,1536.2830324003603,1568.402300999555,0.5285794867218154
447,448,2017,2017-10-01,Arsenal,1.8577311380149055,1.780250572766904,2.409863506046562,1.8391193691334793,0.6894020519671792,1.1683290860477258,1.3641547183701341,1.221589375709653,1.1961065407546532,Brighton and Hove Albion,0.8660449266255047,0.5997714908195808,0.9295236426577104,0.9093471729567799,-0.2735036371141408,1.1395485637396454,1.3519692467906286,1.5370547763854518,1.1782993357190334,78.92,48.08,0.8061,0.0522,0.1417,2.52,0.49,66.1,35.3,H,2.0,0.0,1509.8779705719187,1490.1786845475676,0.6017433234346365
448,449,2017,2017-10-01,Everton,1.4026816948433325,1.2905849160458005,1.4305986239611852,1.3580266058766202,0.0324237703717539,1.370257924471579,1.3631781915229697,1.6515139473332838,1.3285210014721078,Burnley,1.0137404754214228,0.9719022451092276,1.20054545266173,1.0272747124888606,-0.26965378089778164,1.283394256319205,1.4753955333350002,1.725029978648136,1.3327291636068166,62.48,59.63,0.471,0.2529,0.2761,1.5,1.02,12.7,14.5,A,0.0,1.0,1478.6430144386297,1506.7405376868778,0.5343442623618005
449,450,2017,2017-10-01,Newcastle,1.0107868635076716,1.56306868431996,1.3409102471514314,0.9845525638004055,0.19164434692711102,0.8191425165805607,1.0034612308704105,1.160974886634424,0.79630634568301,Liverpool,1.963464711923428,1.912145377506925,1.93271598796401,2.0171156063058406,0.7486331359943016,1.2148315759291275,1.1762071277400985,0.9509387310013163,1.2012170580949548,55.73,77.55,0.2278,0.5251,0.2471,1.1,1.79,24.2,55.1,D,1.0,1.0,1501.2849648871486,1514.1586449380718,0.5560704713433727
450,451,2017,2017-10-14,Liverpool,1.9207385402745565,1.9271280067764347,1.9277174419978498,1.9742275307095545,0.715433966917658,1.2053045733568992,1.1404547605821982,0.9234023464551396,1.1945111290656456,Manchester United,1.814172706426879,1.9011297079690408,1.84373551165673,1.7128904450718032,1.2380672773436985,0.57610542908318,0.9353443321288303,1.1160384810389985,0.5995268769048525,77.8,86.94,0.3102,0.4339,0.2559,1.36,1.64,66.2,58.9,D,0.0,0.0,1515.0557724795658,1568.965190147506,0.497252154752976
451,452,2017,2017-10-14,Manchester City,2.457639517502489,2.3541185883640647,2.476854874437925,2.3724530472460206,1.6848095172532243,0.7728300002492662,0.7866184943351601,0.7951691329895025,0.7792623483382928,Stoke City,1.0408189785181403,1.2821499161764256,1.4254981746619675,1.0846623638966633,-0.45499246975049334,1.495811448268633,1.3919678793101085,1.595731624725986,1.5198180675473174,90.03,60.16,0.8492,0.0362,0.1146,2.76,0.43,94.4,12.9,H,7.0,2.0,1576.859572787104,1484.3491211029004,0.6967499812030175
452,453,2017,2017-10-14,Swansea City,0.9835454268289203,0.9572828250918984,1.1015424743396633,1.0289990369545106,-0.5234472601236511,1.5069926869525718,1.660721188886227,1.6059188294496156,1.4863208541280026,Huddersfield Town,0.6635004515892798,0.6112504388559605,0.7860001345641768,0.671124881057323,-0.40483505268821657,1.0683355042774965,1.1317637740715378,1.1744606342964852,1.0134754706729692,54.09,46.13,0.5134,0.1876,0.299,1.35,0.7,47.7,50.5,H,2.0,0.0,1472.485459026241,1491.03352406618,0.5479929926239102
453,454,2017,2017-10-14,Tottenham Hotspur,2.3799648007864724,1.9172701242081605,1.776284925290841,2.3245564490029955,1.6895383170765343,0.6904264837099386,0.8793860134442055,0.9605805157159926,0.7069875242403681,AFC Bournemouth,1.2392412926664462,1.1767317486176898,1.3323862692445427,1.2754768778627124,-0.44379489748062845,1.6830361901470752,1.6573834622887609,1.7106193301688375,1.6780365035181375,83.28,54.65,0.806,0.0515,0.1425,2.5,0.48,77.3,36.0,H,1.0,0.0,1543.364870506523,1460.4106165480187,0.685002790841385
454,455,2017,2017-10-14,Crystal Palace,0.915862586402419,1.1818063891672745,1.3733896856651302,0.906920913914866,-0.9525560807070445,1.8684186671094634,1.4954054011104503,1.6779112527101208,1.84472458560899,Chelsea,2.1582760106892693,1.5007172647627103,2.0850225227547985,2.120478582440497,1.261182896243579,0.897093114445692,0.8713178823242734,1.0020736677297852,0.9194865619131455,53.72,83.93,0.1498,0.6394,0.2108,0.92,2.13,41.2,52.9,H,2.0,1.0,1431.2291012959295,1527.8257606128113,0.43617041921986754
455,456,2017,2017-10-14,Burnley,1.0131311350853136,0.9443231322008689,1.20229511898686,1.0282824967106952,-0.21334923262950137,1.2264803677148153,1.469391231645307,1.8081781105696868,1.2736274504864222,West Ham United,1.154117564811995,1.2857302438557066,1.114401577075799,1.153581438199551,-0.5094584697975019,1.6635760346094972,1.505287904555339,1.4628866577711857,1.6269208756501083,59.78,59.02,0.4492,0.268,0.2828,1.43,1.04,12.6,23.5,D,1.0,1.0,1515.2900458846666,1479.4498250660472,0.623785935967612
456,457,2017,2017-10-14,Watford,1.1264445877822173,1.0372691293397238,1.1458104655172991,1.162223988790725,-0.7181295302523241,1.844574118034541,1.5863634064845737,1.4998193322488818,1.8594817222684488,Arsenal,1.8640402469446242,1.825029303961098,2.430712357374964,1.8506884805667527,0.7475223258052515,1.1165179211393719,1.320511019845687,1.2312750961183816,1.1430635463012322,56.95,79.1,0.2227,0.5521,0.2252,1.25,2.07,12.3,54.1,H,2.0,1.0,1509.902087867671,1518.8894904647887,0.5615857931322041
457,458,2017,2017-10-15,Brighton and Hove Albion,0.7284263646954333,0.5648487800109566,1.010640707185155,0.7648476829302048,-0.5478519293714926,1.2762782940669257,1.5804790136441753,1.7504550108799954,1.3247618529034193,Everton,1.340477840233067,1.2927762961066807,1.5268037204435347,1.2978030427836,-0.013360485845804914,1.353838326078872,1.3182474070467198,1.633264793698414,1.3161696034712866,47.85,62.31,0.2978,0.4087,0.2936,1.07,1.3,46.3,16.9,D,1.0,1.0,1481.1671646546977,1470.093506240841,0.5897860918326007
458,459,2017,2017-10-15,Southampton,0.9528880043131077,1.3501391243211847,1.4900979032163955,0.9175202671349382,-0.25328013045104836,1.2061681347641553,1.305142701963709,1.4559415718241968,1.199251875380203,Newcastle,1.009072780787453,1.3734845281496026,1.1802719128384225,0.9949524654393339,0.1611911699436711,0.8478816108437821,1.201542031904738,1.2656970385562156,0.8366194458519876,61.43,55.36,0.4999,0.2146,0.2854,1.44,0.84,26.1,27.4,D,2.0,2.0,1486.847485543276,1500.3878373456546,0.5551229160838739
459,460,2017,2017-10-16,Leicester City,1.29163649546397,1.248820029896453,1.0631891061332348,1.3152457324833255,-0.38436443217687655,1.6760009276408467,1.4598002892912765,1.8507665298713447,1.6885613848072347,West Bromwich Albion,0.9848091390024951,1.0259969285020512,0.9990529406478862,1.0225351665167965,-0.361346478991144,1.3461556179936385,1.3205926406523825,1.6628872671342794,1.3806504932142178,61.62,54.29,0.5163,0.2118,0.272,1.55,0.89,23.9,28.3,D,1.0,1.0,1478.634554118008,1491.136743742608,0.5565983024177206
460,461,2017,2017-10-20,West Ham United,1.1473415004338734,1.2612965336953554,1.1168460647856586,1.1490272882914938,-0.4870591839436258,1.6344006843774996,1.4773562943903316,1.4983728917644028,1.592322440874698,Brighton and Hove Albion,0.7668475564696328,0.6504632434676706,1.047333860835672,0.8051899342931143,-0.4703439488245557,1.2371915052941882,1.5903145749869143,1.6838968482148973,1.2858896043849006,59.17,47.98,0.5538,0.1763,0.27,1.56,0.76,31.0,41.2,A,0.0,3.0,1481.430400041529,1479.730587185376,0.5766706857455067
461,462,2017,2017-10-21,Chelsea,2.107350259133056,1.4699089315095508,2.0403951763013297,2.0734130075408053,1.161765799338728,0.9455844597943296,0.8998383938939242,1.0226469161817,0.9713900231796936,Watford,1.1648520705260887,1.0664073203722688,1.1345632842822662,1.203455049195577,-0.6425887810772157,1.807440851603304,1.557505172815958,1.5037842924472147,1.8238913580572385,82.15,58.23,0.7637,0.0756,0.1607,2.45,0.64,65.5,11.9,H,4.0,2.0,1518.8044873203291,1516.9167151775557,0.5769347986586089
462,463,2017,2017-10-21,Swansea City,1.0282357360331,0.9934551105089703,1.07113752775199,1.07608757928568,-0.41249922438060654,1.4407349604137072,1.605291245198912,1.5660884290848593,1.4209720030324005,Leicester City,1.2788141564224451,1.2471132353330958,1.0639282282393616,1.3035837122488279,-0.36746513753601073,1.6462792939584558,1.4066091773313392,1.7874205590719727,1.6604858500158914,54.99,61.37,0.3762,0.3337,0.2901,1.27,1.18,39.5,29.3,A,1.0,2.0,1482.713210068144,1477.7289812793244,0.5812793817001954
463,464,2017,2017-10-21,Newcastle,1.1492653465383276,1.3390372750515804,1.1646710673965543,1.1512903337944353,0.13838646415635192,1.0108788823819757,1.303186697606297,1.2832829427047405,1.0153576598920857,Crystal Palace,0.9635286971291802,1.196675698074844,1.3776373371922108,0.9593768471848032,-0.8667083337555315,1.8302370308847118,1.464830613787759,1.651183307783316,1.809783046261858,55.86,55.99,0.44,0.2784,0.2816,1.43,1.08,31.0,43.3,H,1.0,0.0,1501.2698040029966,1440.2503745884117,0.6571438861896751
464,465,2017,2017-10-21,Manchester City,2.6573528149166115,2.42824148923561,2.482269178120172,2.5816274166511084,1.8305680111940754,0.8267848037225375,0.7779737978194214,0.7760361155160866,0.8373310270459142,Burnley,1.0125538003940704,0.9410553779433249,1.2492387429625258,1.0200043077804362,-0.20396893819593784,1.2165227385900086,1.4368825257599076,1.7801194271405572,1.2637952551551523,90.45,59.63,0.8536,0.0334,0.113,2.74,0.39,100.0,9.4,H,3.0,0.0,1587.7089752864345,1513.3094709091847,0.674281471065033
465,466,2017,2017-10-21,Huddersfield Town,0.569630963617113,0.5813635405399068,0.7738331668134542,0.5761767181746406,-0.6305128445821641,1.200143808199277,1.223473738197654,1.066307688591017,1.1671927756014409,Manchester United,1.7344092410050407,1.8298537357598785,1.7815780096723943,1.6375800419867657,1.1836333548640618,0.5507758861409785,0.9856712400691318,1.1751282401154988,0.5731675665999103,45.27,86.08,0.0884,0.7162,0.1954,0.57,2.08,49.0,65.5,H,2.0,1.0,1480.805773024277,1568.9212246235536,0.4482120812609548
466,467,2017,2017-10-21,Stoke City,1.0829911498716263,1.2517182622825676,1.3786515726209356,1.129303564892531,-0.6548221495250647,1.7378132993966906,1.5083935193532598,1.6398861451537485,1.7664801141066906,AFC Bournemouth,1.1847557524272274,1.1359862696870895,1.2913921788345064,1.2193981729613843,-0.46824948568222974,1.6530052381094575,1.6838786152574265,1.727739172995258,1.6504237146394616,59.67,54.6,0.4984,0.2416,0.26,1.66,1.08,25.5,39.5,A,1.0,2.0,1473.49971860357,1455.3706612014807,0.5995751722746666
467,468,2017,2017-10-21,Southampton,0.9989262239185958,1.3751941138993213,1.4856969133802487,0.9695101801957366,-0.2421442000869206,1.2410704240055157,1.2974422284627685,1.4389729353156693,1.2388549361237435,West Bromwich Albion,0.9854770333609595,0.9918787853094253,0.9731541363628524,1.0237427088241486,-0.3454592113235137,1.3309362446844726,1.3157302302339389,1.6372595481127175,1.3661128314531439,60.97,54.54,0.5021,0.2096,0.2883,1.42,0.81,30.3,31.1,H,1.0,0.0,1485.965518885934,1492.0423165812915,0.5657065940882587
468,469,2017,2017-10-22,Everton,1.3255081009463257,1.3084822983259925,1.5159525374487517,1.2869079227299942,-0.012773067323298457,1.3382811682696243,1.3117294350344864,1.6172931837692783,1.3044669635365027,Arsenal,1.8260511160773742,1.7856776817670674,2.3937488804085043,1.8154847275243327,0.6706892678971148,1.1553618481802583,1.3371959562022286,1.21627030399901,1.1851370310720575,62.09,77.9,0.2793,0.4754,0.2452,1.34,1.8,15.7,54.4,A,2.0,5.0,1471.5300837101627,1511.874863154904,0.5167669215421802
469,470,2017,2017-10-22,Tottenham Hotspur,2.3192920906961105,1.9323388784121611,1.7905176585232503,2.2685182124624057,1.6592214869774353,0.6600706037186757,0.8517138908604515,0.9359335543638204,0.6759035074079881,Liverpool,1.8362897104587184,1.9338493072911311,1.951120231191759,1.8874269582928622,0.6839785865783523,1.1523111238803672,1.1026232722682048,0.9017089978223949,1.1419922333719248,83.42,81.11,0.4903,0.2566,0.253,1.72,1.18,69.2,77.1,H,4.0,1.0,1548.4048258530609,1515.0997380035183,0.6203550635470871
470,471,2017,2017-10-28,Manchester United,1.7023838691208166,1.7866891999278998,1.787614175163898,1.6119574486073271,1.0884116905061685,0.6139721786146478,0.9993781692152262,1.163130727402433,0.6397481238075188,Tottenham Hotspur,2.39258269329059,1.9767160104678068,1.739910983773959,2.352744307505609,1.7176887938908973,0.6748938993996928,0.8485866643825716,0.9313141115734814,0.6922167271047441,84.39,84.51,0.4432,0.2852,0.2717,1.51,1.16,61.8,50.4,H,1.0,0.0,1560.0926179237288,1558.925854953424,0.5759214273554865
471,472,2017,2017-10-28,Arsenal,1.9644574536801467,1.8927032753687971,2.432831688472425,1.8806560308186453,0.7722634832861024,1.1921939703940434,1.3150786703503754,1.1907048243428022,1.2250314457487126,Swansea City,1.027004460748972,0.9810944880934481,1.0789371806839645,1.0749499786380634,-0.438118361192846,1.4651228219418184,1.6181426050989118,1.5505604867219536,1.45058236590437,79.42,53.96,0.7642,0.0748,0.161,2.44,0.63,63.9,37.6,H,2.0,1.0,1526.1959281754162,1473.4127399609408,0.6463836210579036
472,473,2017,2017-10-28,Liverpool,1.7998216385922226,1.8835334192260749,1.9022315594183645,1.8509092944784722,0.5233313919880005,1.2764902466042234,1.1831817993299107,0.8898605879526554,1.275342728549636,Huddersfield Town,0.7526388138349944,0.6733091225461832,0.7899755191176235,0.7711415250359704,-0.42189769503012314,1.1745365088651176,1.1744103827575536,1.1755329239565504,1.152198604601961,80.02,48.01,0.8162,0.0439,0.1399,2.46,0.41,61.7,41.2,H,3.0,0.0,1504.578708903155,1489.6343797241018,0.5951658275760648
473,474,2017,2017-10-28,Watford,1.2012703527676627,1.0997052939921044,1.186256603955259,1.2425506703524436,-0.7017813901276261,1.9030517428952882,1.573312478877071,1.5044914105439766,1.9048306575605936,Stoke City,1.0793721561425973,1.2625450800001399,1.4166484493886622,1.1258453756219924,-0.669874314463143,1.74924647060574,1.4870961510607146,1.587998799283365,1.7810239103719718,59.82,59.07,0.4556,0.2864,0.258,1.65,1.26,10.5,28.2,A,0.0,1.0,1507.343842449474,1463.9065158471753,0.6339920623969832
474,475,2017,2017-10-28,West Bromwich Albion,0.9425033523196423,0.9673769462138754,0.9442359846733152,0.9791003770923355,-0.3740017608999206,1.3165051132195622,1.3416445424643586,1.653513634964413,1.3523281043290576,Manchester City,2.672294625169926,2.486751530894736,2.4695242008010063,2.59812710376828,1.881563412999702,0.7907312121702254,0.7514618942595135,0.775336828886362,0.800817546503857,53.6,90.78,0.0899,0.7388,0.1713,0.71,2.4,36.3,70.9,A,2.0,3.0,1485.0936220867036,1596.7355519437458,0.4150016461333411
475,476,2017,2017-10-28,Crystal Palace,0.9215121168306325,1.1680400515388618,1.360733642104167,0.9175413165395716,-0.8725207812877891,1.7940328981184217,1.415344073582438,1.6197346789549965,1.7766511992625396,West Ham United,1.097309398197096,1.2372561546746397,1.1405313696462214,1.0989216739308978,-0.5966409534310528,1.693950351628149,1.4936061624286656,1.470099305568798,1.6545791530848801,55.88,56.05,0.4416,0.2835,0.2749,1.48,1.13,52.8,42.0,D,2.0,2.0,1434.7646767674464,1465.4492332103803,0.5306369604219607
476,477,2017,2017-10-28,AFC Bournemouth,1.22030609513433,1.1309284583023775,1.2547016037121441,1.2577985625782753,-0.4042235541274399,1.6245296492617705,1.6758602234584394,1.750513392424333,1.6242410474345643,Chelsea,2.1898830057456875,1.4895360454473443,2.017702312272278,2.143471420514274,1.19831866455801,0.9915643411876789,0.9403999359943586,1.0792205711068028,1.0206053001694717,55.19,81.18,0.1876,0.5907,0.2217,1.08,2.07,38.0,60.9,A,0.0,1.0,1464.9638639578754,1528.3773600484108,0.48358056479136585
477,478,2017,2017-10-29,Brighton and Hove Albion,1.0525671277858446,0.8039373732107509,1.022086078810094,1.0885626992621695,-0.026332529787511057,1.0788996575733556,1.4776831674368573,1.6808393779344648,1.121367102757559,Southampton,0.9989730480547957,1.3985153855173191,1.5085601895912961,0.9730200984650086,-0.1879780380609958,1.1869510861157908,1.2596156892479529,1.3897418308006595,1.1848322089782157,50.99,61.89,0.3287,0.364,0.3074,1.07,1.14,43.9,20.2,D,1.0,1.0,1495.7117540165248,1492.914213380522,0.5782125451292697
478,479,2017,2017-10-29,Leicester City,1.310262895829103,1.2755836579112914,1.0702979776259844,1.3383130244167685,-0.3078341074193818,1.618097003248485,1.3762321522118441,1.7639852694520408,1.6338644034365157,Everton,1.354920658269991,1.2876171284883449,1.477318819489621,1.3223644157815426,-0.14303702382066005,1.4979576820906515,1.4394224821594253,1.6902348828276341,1.3919222101929094,62.41,60.41,0.4678,0.2707,0.2615,1.62,1.18,21.3,22.6,H,2.0,0.0,1487.0294513865276,1457.2090186896505,0.615619533388932
479,480,2017,2017-10-30,Burnley,0.9683993832110467,0.9074319785588443,1.2279045170177332,0.9755249964424205,-0.32589541944714806,1.294294802658195,1.5386227416916505,1.7979930826462782,1.3377616280062106,Newcastle,1.1301676665080853,1.2099365060892775,1.1346461951711444,1.1383307927500854,0.24862517661626332,0.8815424898918219,1.2055411576853492,1.2457590034382022,0.8854482324557882,58.94,55.98,0.4666,0.2387,0.2947,1.36,0.89,16.8,19.6,H,1.0,0.0,1504.2828942518734,1506.7555018239618,0.5707967450709381
480,481,2017,2017-11-04,Stoke City,1.075938079941231,1.2226307037518187,1.3830463641425195,1.1225638873512285,-0.5976263635284538,1.6735644434696844,1.4785686870905723,1.6300529194345645,1.7039670163437342,Leicester City,1.340104718071871,1.2826972135323353,1.0516809195003778,1.3712677939840945,-0.20798450561755819,1.5480892236894297,1.3478399385439492,1.7486699189747827,1.5631744393889118,59.25,63.02,0.4056,0.3231,0.2713,1.46,1.28,22.7,12.7,D,2.0,2.0,1474.050388845527,1495.7269884904103,0.5435284125476696
481,482,2017,2017-11-04,Huddersfield Town,0.6644742538252427,0.6014657257597059,0.7009515330707422,0.6808095463892374,-0.7238981382701225,1.3883723920953654,1.3132910583683468,1.292025390983074,1.3721653811855314,West Bromwich Albion,0.9882564759250987,0.9765761894290526,0.9306404069666838,1.0275966622660975,-0.40108588913159815,1.389342365056696,1.3623408315958474,1.7087414586821164,1.4301052818029558,46.99,54.83,0.3537,0.3222,0.3241,1.04,0.98,51.4,44.4,H,1.0,0.0,1478.4152860396482,1478.45359574857,0.5742262874448633
